detected_at,timeframe,zone_type,zone_top,zone_bottom,zone_height,atr_at_detection,close_at_detection,trend_1h,strength_1h,trend_5m,strength_5m,zone_5m_nearby,level_1h_nearby,confluence_score,result,move_favor,move_against,move_pips
2025-06-16T18:30:00+02:00,15m,supply,3444.02,3418.98,25.04,24.46,3400.52,,,bullish,0.11,False,True,1,respected,14.95,14.78,14.95
2025-06-17T13:30:00+02:00,15m,supply,3388.09,3380.7,7.39,8.65,3371.63,,,bearish,0.379,False,True,1,broke,5.44,22.54,-22.54
2025-06-17T13:45:00+02:00,15m,supply,3388.09,3380.7,7.39,8.25,3379.22,,,bearish,0.617,False,True,1,broke,13.03,14.95,-14.95
2025-06-17T18:00:00+02:00,15m,supply,3393.95,3382.41,11.54,10.06,3380.36,bullish,0.095,bearish,0.863,False,True,1,respected,11.05,11.27,11.05
2025-06-17T18:30:00+02:00,15m,supply,3393.95,3381.87,12.08,10.8,3373.03,,,bullish,0.477,False,True,1,broke,3.72,30.3,-30.3
2025-06-17T18:45:00+02:00,15m,supply,3393.95,3381.87,12.08,10.33,3371.36,,,bullish,0.564,False,True,1,broke,2.06,31.97,-31.97
2025-06-18T15:00:00+02:00,15m,supply,3390.03,3382.51,7.52,10.28,3372.7,bearish,0.347,bullish,0.363,True,True,3,broke,8.51,25.78,-25.78
2025-06-18T15:30:00+02:00,15m,supply,3390.03,3382.51,7.52,11.14,3369.46,,,bearish,0.263,True,True,2,broke,5.28,29.01,-29.01
2025-06-18T15:45:00+02:00,15m,supply,3390.03,3382.51,7.52,11.08,3372.93,,,bullish,0.097,True,True,2,broke,8.75,27.16,-27.16
2025-06-18T16:00:00+02:00,15m,supply,3390.03,3382.51,7.52,10.23,3372.43,bearish,0.121,bearish,0.032,True,True,3,broke,8.24,27.66,-27.66
2025-06-18T18:30:00+02:00,15m,supply,3390.03,3382.51,7.52,9.53,3373.84,,,bullish,0.281,False,True,1,broke,11.18,26.25,-26.25
2025-06-18T18:45:00+02:00,15m,supply,3387.16,3378.89,8.27,9.19,3365.57,,,bearish,0.351,False,True,1,broke,2.91,34.52,-34.52
2025-06-19T13:00:00+02:00,15m,supply,3381.74,3367.19,14.55,13.62,3357.79,bullish,0.662,bearish,0.24,False,True,1,broke,10.13,27.89,-27.89
2025-06-19T13:15:00+02:00,15m,supply,3384.98,3372.32,12.66,12.27,3356.83,,,bearish,0.239,False,True,1,respected,9.17,28.84,9.17
2025-06-19T14:00:00+02:00,15m,supply,3384.98,3372.32,12.66,11.87,3357.43,bullish,0.174,bearish,0.236,False,True,1,respected,9.77,28.24,9.77
2025-06-19T14:30:00+02:00,15m,supply,3381.74,3367.19,14.55,14.86,3347.66,,,bullish,0.731,False,True,1,respected,0.0,28.22,0.0
2025-06-19T14:45:00+02:00,15m,supply,3381.74,3367.19,14.55,13.8,3347.66,,,bullish,0.114,False,True,1,respected,0.0,28.22,0.0
2025-06-19T15:00:00+02:00,15m,supply,3381.74,3367.19,14.55,13.89,3357.03,bullish,0.407,bearish,0.665,False,True,1,respected,9.37,18.85,9.37
2025-06-19T15:15:00+02:00,15m,supply,3381.74,3367.19,14.55,13.77,3350.9,,,bearish,0.233,False,True,1,respected,3.24,24.98,3.24
2025-06-19T15:30:00+02:00,15m,supply,3381.74,3367.19,14.55,14.65,3366.17,,,bullish,0.095,False,True,1,respected,18.51,9.71,18.51
2025-06-19T16:15:00+02:00,15m,supply,3381.74,3367.19,14.55,13.76,3347.66,,,bearish,0.227,False,True,1,respected,0.0,28.22,0.0
2025-06-19T16:30:00+02:00,15m,supply,3381.74,3367.19,14.55,13.83,3353.38,,,bearish,0.856,False,True,1,respected,5.72,22.5,5.72
2025-06-19T16:45:00+02:00,15m,supply,3384.98,3372.32,12.66,14.95,3369.09,,,bullish,0.034,False,True,1,respected,21.43,6.8,21.43
2025-06-19T17:15:00+02:00,15m,supply,3381.74,3367.19,14.55,14.87,3348.25,,,bullish,0.172,False,True,1,respected,0.13,27.64,0.13
2025-06-19T17:30:00+02:00,15m,supply,3381.74,3367.19,14.55,13.59,3355.02,,,bearish,0.351,False,True,1,respected,6.02,20.87,6.02
2025-06-19T18:00:00+02:00,15m,supply,3384.98,3372.32,12.66,11.83,3355.69,bearish,0.824,bullish,0.302,False,True,2,respected,6.69,19.23,6.69
2025-06-19T18:15:00+02:00,15m,supply,3384.98,3372.32,12.66,12.63,3366.15,,,bullish,0.179,False,True,1,respected,17.15,8.77,17.15
2025-06-19T18:30:00+02:00,15m,supply,3384.98,3372.32,12.66,12.85,3355.09,,,bullish,0.459,False,True,1,respected,6.09,19.83,6.09
2025-06-20T16:15:00+02:00,15m,supply,3367.77,3359.77,8.0,12.0,3345.72,,,bearish,0.197,False,True,1,broke,0.27,28.87,-28.87
2025-06-20T16:30:00+02:00,15m,supply,3367.77,3359.77,8.0,11.84,3355.88,,,bullish,0.229,False,True,1,broke,8.58,18.71,-18.71
2025-06-22T13:00:00+02:00,15m,supply,3396.71,3390.35,6.36,9.01,3380.59,bearish,0.364,bullish,0.291,False,True,2,respected,9.15,7.91,9.15
2025-06-23T14:45:00+02:00,15m,supply,3382.1,3370.82,11.28,18.34,3344.88,,,bullish,0.715,True,True,2,respected,3.24,41.17,3.24
2025-06-23T15:00:00+02:00,15m,supply,3382.1,3370.82,11.28,17.1,3363.97,bullish,0.5,bullish,0.051,True,True,2,respected,22.33,22.09,22.33
2025-06-23T15:15:00+02:00,15m,supply,3377.67,3358.78,18.9,16.83,3344.45,,,bearish,0.066,False,True,1,broke,2.81,41.6,-41.6
2025-06-23T15:30:00+02:00,15m,supply,3381.32,3362.0,19.32,17.35,3359.16,,,bearish,0.163,False,True,1,respected,17.52,26.89,17.52
2025-06-23T15:45:00+02:00,15m,supply,3382.1,3370.82,11.28,17.21,3349.51,,,bearish,0.136,False,True,1,respected,7.87,36.55,7.87
2025-06-23T16:00:00+02:00,15m,supply,3382.1,3370.82,11.28,16.1,3368.26,bullish,0.37,bearish,0.047,False,True,1,respected,26.62,17.79,26.62
2025-06-23T16:30:00+02:00,15m,supply,3382.1,3370.82,11.28,15.45,3341.64,,,bullish,0.144,True,True,2,respected,0.0,44.41,0.0
2025-06-23T16:45:00+02:00,15m,supply,3382.1,3370.82,11.28,15.32,3341.64,,,bearish,0.425,True,True,2,respected,0.0,44.41,0.0
2025-06-23T17:00:00+02:00,15m,supply,3377.67,3358.78,18.9,16.28,3357.2,bullish,0.103,bearish,0.218,True,True,2,broke,14.21,28.85,-28.85
2025-06-24T15:15:00+02:00,15m,supply,3340.81,3323.89,16.91,17.92,3298.53,,,bearish,0.271,False,True,1,broke,3.05,59.44,-59.44
2025-06-24T15:45:00+02:00,15m,supply,3347.91,3326.03,21.88,21.86,3295.48,,,bearish,0.124,False,True,1,broke,0.0,62.49,-62.49
2025-06-25T14:45:00+02:00,15m,demand,3323.78,3316.94,6.85,6.7,3330.52,,,bearish,0.155,False,True,1,respected,1.08,14.0,1.08
2025-06-25T15:00:00+02:00,15m,demand,3323.78,3316.94,6.85,6.44,3330.6,bearish,0.086,bearish,0.02,False,True,1,respected,1.6,14.08,1.6
2025-06-25T15:15:00+02:00,15m,demand,3323.78,3316.94,6.85,5.8,3330.03,,,bullish,0.237,False,True,1,respected,2.17,13.51,2.17
2025-06-25T16:30:00+02:00,15m,demand,3323.78,3316.94,6.85,5.94,3329.46,,,bullish,0.151,False,True,1,respected,10.58,12.44,10.58
2025-06-25T17:00:00+02:00,15m,demand,3323.78,3316.94,6.85,5.99,3323.94,bearish,0.4,bullish,0.07,False,True,1,respected,16.1,6.92,16.1
2025-06-26T13:00:00+02:00,15m,supply,3344.88,3330.11,14.77,13.65,3311.05,bullish,0.322,bullish,0.142,False,True,1,broke,1.05,39.34,-39.34
2025-06-26T13:15:00+02:00,15m,supply,3344.88,3330.11,14.77,12.41,3320.26,,,bullish,0.269,False,True,1,broke,10.26,30.13,-30.13
2025-06-26T14:15:00+02:00,15m,supply,3344.88,3330.11,14.77,13.7,3323.7,,,bearish,0.123,False,True,1,respected,13.7,20.45,13.7
2025-06-27T14:00:00+02:00,15m,supply,3317.64,3292.63,25.0,22.0,3269.16,bullish,0.278,bearish,0.13,False,True,1,broke,13.32,52.94,-52.94
2025-06-27T14:45:00+02:00,15m,supply,3313.32,3287.2,26.12,26.25,3255.84,,,bearish,0.001,False,True,1,broke,0.0,66.26,-66.26
2025-06-27T15:00:00+02:00,15m,supply,3313.32,3287.2,26.12,25.71,3275.03,bearish,0.89,bullish,0.044,False,True,2,broke,19.19,47.07,-47.07
2025-06-27T16:15:00+02:00,15m,supply,3317.64,3292.63,25.0,22.63,3266.49,,,bullish,0.288,False,True,1,broke,10.65,55.61,-55.61
2025-06-27T16:30:00+02:00,15m,supply,3317.64,3292.63,25.0,22.62,3288.5,,,bearish,0.643,False,True,1,broke,32.66,33.6,-33.6
2025-06-27T16:45:00+02:00,15m,demand,3292.72,3271.01,21.71,24.09,3322.1,,,bearish,0.837,False,True,1,broke,0.0,66.26,-66.26
2025-06-27T17:00:00+02:00,15m,demand,3292.72,3271.01,21.71,23.0,3322.1,bearish,0.587,bearish,0.089,True,True,2,broke,0.0,66.26,-66.26
2025-06-29T14:00:00+02:00,15m,supply,3275.5,3263.9,11.59,9.82,3251.97,bullish,0.293,bullish,0.762,False,True,1,respected,1.32,22.25,1.32
2025-06-30T13:00:00+02:00,15m,demand,3272.24,3259.6,12.64,15.17,3296.4,bullish,0.065,bearish,0.04,False,True,2,respected,18.2,20.66,18.2
2025-06-30T13:15:00+02:00,15m,demand,3272.24,3259.6,12.64,15.71,3283.18,,,bearish,0.373,False,True,1,respected,31.42,7.44,31.42
2025-06-30T15:30:00+02:00,15m,demand,3287.06,3267.1,19.96,17.34,3312.82,,,bullish,0.658,False,True,1,respected,1.78,28.86,1.78
2025-06-30T15:45:00+02:00,15m,demand,3287.06,3267.1,19.96,18.38,3299.62,,,bullish,0.224,False,True,1,respected,14.98,15.66,14.98
2025-06-30T16:00:00+02:00,15m,demand,3280.77,3261.35,19.42,17.89,3288.75,bullish,0.446,bearish,0.842,False,True,2,respected,25.85,4.79,25.85
2025-06-30T16:15:00+02:00,15m,demand,3287.06,3267.1,19.96,16.71,3302.83,,,bearish,0.21,True,True,2,respected,11.77,18.86,11.77
2025-06-30T17:30:00+02:00,15m,demand,3287.06,3267.1,19.96,17.04,3289.53,,,bullish,0.118,True,True,2,respected,25.07,5.57,25.07
2025-07-01T13:00:00+02:00,15m,supply,3331.91,3321.01,10.89,9.16,3312.18,bullish,0.793,bearish,0.502,False,False,0,broke,1.15,43.29,-43.29
2025-07-02T13:00:00+02:00,15m,demand,3344.99,3334.37,10.62,10.88,3356.37,bearish,0.036,bearish,0.012,False,True,1,broke,9.42,26.15,-26.15
2025-07-02T13:15:00+02:00,15m,demand,3344.99,3334.37,10.62,9.88,3352.93,,,bullish,0.149,False,True,1,broke,12.86,22.72,-22.72
2025-07-02T15:30:00+02:00,15m,demand,3346.74,3334.37,12.37,10.66,3357.2,,,bearish,0.068,True,True,2,respected,8.59,21.18,8.59
2025-07-02T15:45:00+02:00,15m,demand,3344.99,3334.37,10.62,10.43,3345.0,,,bearish,0.054,True,True,2,respected,20.79,8.98,20.79
2025-07-02T16:30:00+02:00,15m,demand,3346.74,3334.37,12.37,11.01,3365.79,,,bullish,0.275,True,True,2,respected,0.0,27.82,0.0
2025-07-02T16:45:00+02:00,15m,demand,3346.74,3334.37,12.37,10.74,3365.79,,,bullish,0.09,True,True,2,respected,0.0,27.82,0.0
2025-07-03T14:00:00+02:00,15m,supply,3352.17,3339.0,13.17,12.51,3325.6,bearish,0.123,bearish,0.074,False,True,2,broke,13.94,37.58,-37.58
2025-07-04T13:00:00+02:00,15m,demand,3338.04,3332.4,5.64,5.01,3345.16,bullish,0.081,bullish,0.108,False,True,2,broke,0.0,15.86,-15.86
2025-07-04T13:15:00+02:00,15m,demand,3336.02,3332.49,3.53,5.11,3337.72,,,bearish,0.172,False,True,1,broke,3.83,8.42,-8.42
2025-07-04T16:00:00+02:00,15m,supply,3339.47,3335.97,3.49,3.96,3331.11,bullish,0.131,bearish,0.146,False,True,1,broke,1.81,13.3,-13.3
2025-07-06T13:00:00+02:00,15m,supply,3337.26,3333.8,3.46,4.75,3326.44,bearish,0.077,bearish,0.096,False,True,2,broke,0.12,15.26,-15.26
2025-07-06T13:15:00+02:00,15m,supply,3337.26,3333.8,3.46,4.54,3329.6,,,bullish,0.161,False,True,1,broke,3.28,12.11,-12.11
2025-07-06T13:45:00+02:00,15m,demand,3336.45,3332.16,4.29,4.92,3341.43,,,bearish,0.049,False,False,0,broke,0.04,15.11,-15.11
2025-07-06T14:45:00+02:00,15m,supply,3337.61,3334.23,3.38,5.23,3329.38,,,bullish,0.069,True,True,2,respected,3.06,7.34,3.06
2025-07-06T16:15:00+02:00,15m,supply,3337.26,3333.8,3.46,5.86,3326.88,,,bearish,0.198,False,True,1,respected,0.56,8.62,0.56
2025-07-06T16:30:00+02:00,15m,supply,3337.26,3333.8,3.46,5.72,3332.08,,,bullish,0.159,True,True,2,respected,5.76,3.42,5.76
2025-07-06T18:45:00+02:00,15m,supply,3335.51,3331.53,3.97,4.01,3327.79,,,bullish,0.266,False,False,0,broke,1.47,15.03,-15.03
2025-07-07T13:00:00+02:00,15m,demand,3310.23,3299.52,10.71,12.37,3332.65,bearish,0.708,bearish,0.529,False,True,1,broke,13.19,36.11,-36.11
2025-07-07T13:15:00+02:00,15m,demand,3310.23,3299.52,10.71,12.37,3321.34,,,bullish,0.345,False,True,1,broke,24.5,24.8,-24.8
2025-07-07T14:00:00+02:00,15m,demand,3326.85,3307.98,18.88,16.02,3342.22,bullish,0.467,bearish,0.736,False,True,2,broke,3.62,45.68,-45.68
2025-07-07T14:45:00+02:00,15m,demand,3310.23,3299.52,10.71,20.16,3330.31,,,bearish,0.12,False,True,1,respected,15.53,33.77,15.53
2025-07-07T15:45:00+02:00,15m,demand,3314.79,3299.01,15.78,21.66,3341.26,,,bearish,0.256,False,True,1,respected,4.58,44.72,4.58
2025-07-07T16:00:00+02:00,15m,demand,3314.79,3299.01,15.78,20.62,3343.72,bullish,0.654,bullish,0.077,False,True,2,respected,2.12,47.18,2.12
2025-07-07T16:15:00+02:00,15m,demand,3314.79,3299.01,15.78,20.71,3345.84,,,bullish,0.267,False,True,1,respected,0.0,49.3,0.0
2025-07-07T16:30:00+02:00,15m,demand,3325.33,3305.95,19.38,19.5,3345.84,,,bullish,0.133,False,True,1,broke,0.0,49.3,-49.3
2025-07-07T16:45:00+02:00,15m,demand,3314.79,3299.01,15.78,20.27,3323.51,,,bullish,0.124,False,True,1,respected,22.33,26.97,22.33
2025-07-07T17:30:00+02:00,15m,demand,3325.33,3305.95,19.38,20.0,3345.84,,,bullish,0.129,True,False,1,broke,0.0,49.3,-49.3
2025-07-08T13:30:00+02:00,15m,supply,3329.76,3319.72,10.04,14.97,3298.92,,,bearish,0.507,True,True,2,respected,11.34,33.57,11.34
2025-07-08T13:45:00+02:00,15m,supply,3329.76,3319.72,10.04,15.2,3313.65,,,bullish,0.814,True,True,2,respected,26.45,18.83,26.45
2025-07-08T14:00:00+02:00,15m,supply,3329.55,3312.4,17.14,15.57,3297.72,bearish,0.389,bearish,0.15,True,True,3,respected,10.52,34.76,10.52
2025-07-08T14:15:00+02:00,15m,supply,3329.76,3319.72,10.04,17.11,3318.13,,,bearish,0.468,True,True,2,respected,30.93,14.35,30.93
2025-07-08T14:45:00+02:00,15m,supply,3329.55,3312.4,17.14,18.25,3294.56,,,bearish,0.041,True,True,2,respected,7.36,37.92,7.36
2025-07-08T15:00:00+02:00,15m,supply,3329.55,3312.4,17.14,18.63,3311.17,bullish,0.156,bearish,0.449,False,True,1,respected,23.97,21.31,23.97
2025-07-08T15:30:00+02:00,15m,supply,3329.55,3312.4,17.14,17.59,3292.25,,,bullish,0.181,False,True,1,respected,5.05,40.23,5.05
2025-07-08T15:45:00+02:00,15m,supply,3329.76,3319.72,10.04,18.7,3319.24,,,bullish,0.509,False,True,1,respected,32.04,13.24,32.04
2025-07-08T18:00:00+02:00,15m,supply,3324.89,3306.23,18.66,17.3,3288.52,bullish,0.26,bearish,0.014,False,True,1,broke,1.32,51.03,-51.03
2025-07-08T18:45:00+02:00,15m,supply,3324.89,3306.23,18.66,18.43,3287.2,,,bearish,0.407,False,True,1,broke,0.0,52.35,-52.35
2025-07-09T13:00:00+02:00,15m,demand,3295.49,3286.7,8.79,10.47,3309.46,bearish,0.111,bullish,0.299,False,True,1,respected,11.74,14.47,11.74
2025-07-09T13:15:00+02:00,15m,demand,3295.49,3286.7,8.79,10.08,3305.85,,,bullish,0.457,False,True,1,respected,15.35,10.86,15.35
2025-07-09T13:30:00+02:00,15m,demand,3295.49,3286.7,8.79,9.98,3298.86,,,bullish,0.448,False,True,1,respected,22.34,3.87,22.34
2025-07-09T14:00:00+02:00,15m,demand,3295.49,3286.7,8.79,10.32,3310.16,bearish,0.096,bearish,0.093,False,True,1,respected,11.04,15.17,11.04
2025-07-09T14:15:00+02:00,15m,demand,3295.49,3286.7,8.79,10.02,3301.48,,,bullish,0.438,False,True,1,respected,19.72,6.49,19.72
2025-07-09T14:30:00+02:00,15m,demand,3295.49,3286.7,8.79,10.38,3321.2,,,bullish,0.204,False,True,1,respected,0.0,26.21,0.0
2025-07-09T14:45:00+02:00,15m,demand,3295.49,3286.7,8.79,9.96,3316.25,,,bearish,0.318,False,True,1,respected,4.95,21.26,4.95
2025-07-09T15:00:00+02:00,15m,demand,3295.49,3286.7,8.79,10.6,3305.4,bearish,0.135,bearish,0.211,False,True,1,respected,15.8,10.41,15.8
2025-07-09T15:15:00+02:00,15m,demand,3295.49,3286.7,8.79,9.85,3302.81,,,bearish,0.088,False,True,1,respected,18.39,7.81,18.39
2025-07-09T16:00:00+02:00,15m,demand,3295.49,3286.7,8.79,9.79,3305.98,bullish,0.053,bearish,0.048,False,False,1,respected,15.22,10.99,15.22
2025-07-09T16:15:00+02:00,15m,demand,3295.49,3286.7,8.79,9.08,3310.42,,,bullish,0.051,False,False,0,respected,10.78,15.42,10.78
2025-07-09T16:45:00+02:00,15m,demand,3295.49,3286.7,8.79,9.59,3310.25,,,bullish,0.459,False,False,0,respected,10.95,11.56,10.95
2025-07-09T17:00:00+02:00,15m,demand,3295.49,3286.7,8.79,9.26,3312.49,bullish,0.285,bullish,0.168,False,False,1,respected,8.71,13.8,8.71
2025-07-10T14:15:00+02:00,15m,supply,3323.25,3316.2,7.05,5.95,3314.26,,,bullish,0.084,False,True,1,broke,4.09,16.05,-16.05
2025-07-10T15:15:00+02:00,15m,demand,3323.25,3316.2,7.05,6.2,3330.31,,,bullish,0.298,False,True,1,broke,0.0,20.14,-20.14
2025-07-10T15:30:00+02:00,15m,demand,3323.25,3316.2,7.05,6.31,3323.87,,,bullish,0.051,False,True,1,broke,5.96,13.7,-13.7
2025-07-10T18:15:00+02:00,15m,demand,3320.97,3312.18,8.79,8.09,3329.47,,,bullish,0.036,False,True,1,broke,0.84,19.3,-19.3
2025-07-11T13:30:00+02:00,15m,demand,3341.13,3327.7,13.43,16.18,3364.04,,,bullish,0.539,False,True,1,respected,4.12,33.27,4.12
2025-07-11T13:45:00+02:00,15m,demand,3341.13,3327.7,13.43,16.18,3357.66,,,bearish,0.363,False,True,1,respected,10.5,26.89,10.5
2025-07-11T14:00:00+02:00,15m,demand,3341.13,3327.7,13.43,15.0,3354.92,bullish,1.105,bearish,0.09,False,True,2,respected,13.25,24.14,13.25
2025-07-11T14:15:00+02:00,15m,demand,3341.13,3327.7,13.43,14.67,3358.98,,,bullish,0.144,False,True,1,respected,9.18,28.21,9.18
2025-07-11T14:30:00+02:00,15m,demand,3341.13,3327.7,13.43,13.62,3358.73,,,bullish,0.122,False,True,1,respected,9.43,27.96,9.43
2025-07-11T14:45:00+02:00,15m,demand,3341.13,3327.7,13.43,13.6,3352.34,,,bullish,0.178,False,True,1,respected,15.82,21.57,15.82
2025-07-11T16:30:00+02:00,15m,demand,3350.6,3337.71,12.89,10.83,3364.6,,,bearish,0.02,True,True,2,broke,4.19,33.83,-33.83
2025-07-11T18:00:00+02:00,15m,demand,3350.6,3337.71,12.89,11.06,3351.67,bullish,0.126,bullish,0.377,True,True,3,broke,17.12,20.89,-20.89
2025-07-11T18:15:00+02:00,15m,supply,3360.13,3348.64,11.49,12.02,3331.21,,,bearish,0.086,False,True,1,broke,0.24,37.58,-37.58
2025-07-11T18:30:00+02:00,15m,demand,3350.6,3337.71,12.89,14.28,3365.11,,,bullish,0.133,True,True,2,respected,3.68,13.73,3.68
2025-07-11T18:45:00+02:00,15m,demand,3350.6,3337.71,12.89,14.1,3356.71,,,bullish,0.044,True,True,2,respected,12.08,5.32,12.08
2025-07-13T13:45:00+02:00,15m,demand,3367.49,3363.89,3.61,3.65,3371.29,,,bullish,0.163,True,False,1,broke,1.38,11.61,-11.61
2025-07-13T14:45:00+02:00,15m,supply,3367.49,3363.89,3.61,3.95,3359.68,,,bullish,0.102,False,True,1,broke,0.0,13.27,-13.27
2025-07-14T13:15:00+02:00,15m,supply,3375.07,3368.82,6.25,12.86,3355.65,,,bearish,0.007,False,False,0,respected,14.53,12.32,14.53
2025-07-14T13:30:00+02:00,15m,supply,3375.07,3368.82,6.25,12.42,3361.59,,,bullish,0.122,False,False,0,respected,20.47,6.38,20.47
2025-07-14T14:00:00+02:00,15m,supply,3375.07,3368.82,6.25,12.71,3355.16,bearish,0.158,bullish,0.077,False,False,1,respected,14.04,10.48,14.04
2025-07-14T14:15:00+02:00,15m,supply,3375.07,3368.82,6.25,12.33,3356.31,,,bearish,0.263,False,False,0,respected,15.19,9.32,15.19
2025-07-14T14:30:00+02:00,15m,supply,3375.07,3368.82,6.25,11.99,3358.37,,,bearish,0.278,False,False,0,respected,17.25,7.27,17.25
2025-07-14T14:45:00+02:00,15m,supply,3375.07,3368.82,6.25,12.29,3353.75,,,bullish,0.085,False,False,0,respected,12.63,11.89,12.63
2025-07-14T15:00:00+02:00,15m,supply,3375.07,3365.09,9.98,11.46,3361.47,bullish,0.094,bullish,0.643,False,False,0,respected,20.35,4.17,20.35
2025-07-14T15:30:00+02:00,15m,supply,3362.51,3353.27,9.23,10.86,3341.12,,,bearish,0.511,True,True,2,broke,0.0,24.51,-24.51
2025-07-14T16:45:00+02:00,15m,supply,3370.52,3361.45,9.07,8.97,3346.63,,,bullish,0.075,False,False,0,respected,4.05,17.57,4.05
2025-07-14T17:00:00+02:00,15m,supply,3370.52,3361.45,9.07,8.75,3349.75,bearish,0.023,bearish,0.027,False,False,1,respected,7.18,14.45,7.18
2025-07-14T17:15:00+02:00,15m,supply,3370.52,3361.45,9.07,8.75,3356.7,,,bearish,0.11,False,False,0,respected,14.13,7.5,14.13
2025-07-14T17:30:00+02:00,15m,supply,3362.51,3353.27,9.23,8.86,3343.31,,,bullish,0.17,False,True,1,respected,0.73,20.89,0.73
2025-07-15T16:45:00+02:00,15m,supply,3355.25,3339.96,15.29,13.07,3327.45,,,bullish,0.125,False,True,1,respected,6.37,21.4,6.37
2025-07-15T17:00:00+02:00,15m,supply,3355.25,3339.96,15.29,13.02,3338.77,bearish,0.242,bullish,0.245,False,True,2,respected,17.69,10.35,17.69
2025-07-15T17:30:00+02:00,15m,supply,3355.25,3339.96,15.29,13.24,3323.81,,,bearish,0.245,False,True,1,respected,2.73,25.31,2.73
2025-07-15T17:45:00+02:00,15m,supply,3355.25,3339.96,15.29,13.35,3331.61,,,bearish,0.077,False,True,1,respected,2.12,17.51,2.12
2025-07-16T14:45:00+02:00,15m,demand,3347.8,3324.88,22.92,20.33,3370.45,,,bearish,0.526,False,True,1,respected,6.99,49.72,6.99
2025-07-16T16:45:00+02:00,15m,demand,3347.8,3324.88,22.92,21.59,3377.44,,,bullish,0.601,False,True,1,respected,0.0,56.71,0.0
2025-07-16T17:00:00+02:00,15m,demand,3347.8,3324.88,22.92,23.36,3348.8,bearish,0.144,bullish,0.297,False,True,1,respected,17.69,28.07,17.69
2025-07-17T13:00:00+02:00,15m,demand,3334.28,3320.85,13.44,12.16,3347.45,bullish,0.59,bearish,0.155,False,True,2,broke,0.0,31.42,-31.42
2025-07-17T13:15:00+02:00,15m,demand,3334.28,3320.85,13.44,12.43,3335.49,,,bearish,0.033,True,True,2,broke,7.34,19.46,-19.46
2025-07-17T14:45:00+02:00,15m,supply,3338.06,3330.55,7.51,11.07,3318.09,,,bearish,0.404,False,True,1,broke,2.88,24.73,-24.73
2025-07-17T17:00:00+02:00,15m,supply,3338.06,3330.55,7.51,9.56,3317.52,bullish,0.014,bullish,0.429,False,True,1,broke,2.3,25.31,-25.31
2025-07-18T13:15:00+02:00,15m,demand,3344.74,3337.88,6.86,8.33,3355.4,,,bearish,0.298,False,True,1,broke,5.93,21.3,-21.3
2025-07-18T15:15:00+02:00,15m,demand,3348.58,3341.97,6.61,6.35,3361.33,,,bullish,0.561,False,True,1,broke,0.0,29.47,-29.47
2025-07-18T16:15:00+02:00,15m,demand,3348.22,3338.05,10.16,9.1,3358.75,,,bearish,0.073,False,True,1,broke,2.58,26.89,-26.89
2025-07-20T13:30:00+02:00,15m,supply,3349.48,3347.96,1.52,1.29,3346.2,,,bearish,0.003,False,True,1,broke,1.13,3.51,-3.51
2025-07-20T14:00:00+02:00,15m,supply,3349.43,3348.46,0.97,1.54,3347.12,bearish,0.142,bearish,0.022,False,True,2,broke,2.05,2.6,-2.6
2025-07-20T14:15:00+02:00,15m,supply,3349.48,3347.96,1.52,1.66,3345.07,,,bullish,0.009,False,True,1,broke,0.0,4.64,-4.64
2025-07-20T14:30:00+02:00,15m,supply,3349.48,3347.96,1.52,1.7,3346.46,,,bullish,0.032,False,True,1,broke,0.81,3.25,-3.25
2025-07-20T14:45:00+02:00,15m,supply,3349.43,3348.46,0.97,1.68,3347.44,,,bullish,0.031,False,True,1,broke,1.79,2.27,-2.27
2025-07-20T15:30:00+02:00,15m,supply,3349.43,3348.46,0.97,1.62,3346.45,,,bullish,0.014,False,False,0,broke,0.8,3.27,-3.27
2025-07-20T15:45:00+02:00,15m,supply,3349.48,3347.96,1.52,1.53,3346.91,,,bullish,0.01,False,False,0,broke,1.26,3.51,-3.51
2025-07-20T16:00:00+02:00,15m,supply,3349.48,3347.96,1.52,1.48,3346.46,bullish,0.01,bullish,0.024,True,False,1,broke,0.82,3.96,-3.96
2025-07-20T16:15:00+02:00,15m,supply,3349.43,3348.46,0.97,1.53,3347.99,,,bullish,0.024,True,False,1,broke,2.34,2.43,-2.43
2025-07-20T17:00:00+02:00,15m,supply,3349.48,3347.96,1.52,1.54,3345.88,bullish,0.063,bullish,0.004,False,False,0,broke,0.23,4.54,-4.54
2025-07-20T17:15:00+02:00,15m,supply,3349.48,3347.96,1.52,1.43,3347.14,,,bullish,0.005,False,False,0,broke,0.84,3.28,-3.28
2025-07-20T18:15:00+02:00,15m,supply,3349.48,3347.96,1.52,1.38,3346.69,,,bullish,0.027,False,False,0,broke,0.4,3.73,-3.73
2025-07-21T16:15:00+02:00,15m,demand,3382.55,3370.15,12.39,11.24,3397.9,,,bearish,0.301,False,False,0,broke,4.81,50.1,-50.1
2025-07-21T16:30:00+02:00,15m,demand,3371.98,3358.89,13.09,12.2,3378.04,,,bearish,0.031,True,True,2,broke,24.67,30.24,-30.24
2025-07-21T17:15:00+02:00,15m,demand,3371.98,3358.89,13.09,12.59,3385.57,,,bullish,0.075,False,True,1,broke,17.14,37.77,-37.77
2025-07-21T17:30:00+02:00,15m,demand,3371.98,3358.89,13.09,12.15,3381.55,,,bullish,0.185,False,True,1,broke,21.16,33.75,-33.75
